StartDate,EndDate,ResponseId,Appliances-Score,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
09-10-22 20:54,09-10-22 21:20,R_3CWooYc27PjvMlb,,9.0,Godrej is very good brand,0.003652802,0.061447535,0.934899688,Positive,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,positive,
09-10-22 21:05,09-10-22 21:20,R_2WCQi4zrW43FsM1,,10.0,Because I trust the brand. Mostly these brand products is used in our home,0.005209719,0.220099643,0.774690688,Positive,Mumbai,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
09-10-22 21:15,09-10-22 21:20,R_1mlUFkKWFQZzbj2,,10.0,Best security features and good company,0.007263482,0.127839714,0.864896774,Positive,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,,positive,,,,,,,
09-10-22 20:46,09-10-22 21:20,R_2CPX0jipuu2Jd2b,,10.0,Godrej offers good quality product ,0.006287193,0.1058321,0.887880683,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,positive,,,,,,,
09-10-22 21:12,09-10-22 21:21,R_6SAfpSLS9lcyufn,,3.0,Branded and man6 strong ,0.00616055,0.446799517,0.547039926,Neutral,Mumbai,18-21,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
09-10-22 21:17,09-10-22 21:21,R_3f2bkieNOXSOHL3,,10.0,Because it's the oldest company,0.032407083,0.59704715,0.370545745,Neutral,Pune,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
09-10-22 21:02,09-10-22 21:21,R_2pY0Pq78fYPmpN4,,10.0,The brand deserve this,0.02981686,0.326774389,0.643408775,Neutral,Kolkata,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
09-10-22 21:17,09-10-22 21:21,R_1QKHSlCozYH1fNJ,,9.0,It's famous and reliable.,0.014867278,0.323302597,0.661830127,Neutral,Mumbai,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Above 35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
09-10-22 20:29,09-10-22 21:21,R_2wi3aTJgFCtuMZw,,10.0,The brand is very popular and has strong security management system ,0.002535031,0.05698549,0.940479517,Positive,Kochi,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,positive,
09-10-22 21:13,09-10-22 21:21,R_3pukyK7ImoRLDMn,,10.0,i like it ,0.008292893,0.09134949,0.900357544,Positive,Mumbai,31-35,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
09-10-22 21:12,09-10-22 21:22,R_2aXE1EdqV6EkZBD,,10.0,Because it the popular branded company   which make its products antique and it's products quality is very good.,0.005390883,0.095663637,0.89894551,Positive,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,positive,,,,,,positive,
09-10-22 21:06,09-10-22 21:22,R_2yd50JRsTo0oKMx,,7.0,Durability no longer as before. Deteriorating brand. Design improvement lacking. Standstill as far as progress is condemned,0.672275603,0.304245383,0.023479087,Negative,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,negative,,,,,,negative,
09-10-22 21:07,09-10-22 21:22,R_3EszgKvwxZmm4zI,,10.0,Godrej is one of the best brands in locks for homes and offices.  The quality of the brand is credible. ,0.001712034,0.023665788,0.97462213,Positive,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,positive,,,,,,positive,
09-10-22 20:50,09-10-22 21:22,R_3kMbtDeZ71OnNoQ,,10.0,Godrej is one of the best locks and safe manufacturing brands in the market. Their quality is top notch and last forever ,0.001994979,0.025844293,0.972160757,Positive,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,positive,
12-10-22 5:13,12-10-22 5:20,R_1jq3Fwovl8R4vyQ,,10.0,Because Godrej is well know trustworthy brand with great products,0.002582536,0.073211558,0.924205959,Positive,Ahmedabad,22-25,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,,,,,,,,positive,
12-10-22 5:26,12-10-22 5:32,R_24HFHzSmbebE5l0,,,,0.0,0.528188825,0.0,,Bangalore,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Importer or Trader,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
12-10-22 5:43,12-10-22 5:55,R_1rjZsYGhSx4MJg3,8.0,,,0.0,0.528188825,0.0,,Ahmedabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,5-10 Lacs,"Married, no kids ",,,,,,,,,,
12-10-22 12:56,12-10-22 13:04,R_23VjPWoX6uEZaGA,0.0,5.0,"Wxyy   as zx,Uecz",0.077935025,0.832060874,0.090004101,Neutral,Chennai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",Below 10 years old,,,,,,,,,
12-10-22 16:57,12-10-22 17:04,R_2DMR635CryMTLZL,6.0,,,0.0,0.528188825,0.0,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
12-10-22 17:00,12-10-22 17:04,R_31KOSzHdQ2DKaig,,,,0.0,0.528188825,0.0,,Chennai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,15-20 Lacs,"Married, no kids ",,,,,,,,,,
12-10-22 17:00,12-10-22 17:08,R_3IcmEpkEV1VGmXk,,,,0.0,0.528188825,0.0,,Kolkata,18-21,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
12-10-22 16:54,12-10-22 17:09,R_12mtd2StONHE4rj,,10.0,Godrej is good ,0.005645176,0.087822907,0.90653199,Positive,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
12-10-22 17:08,12-10-22 17:15,R_1P28lerSKwg6sh7,,10.0,Because it's good ,0.007907878,0.102092154,0.890000045,Positive,Lucknow,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
12-10-22 17:03,12-10-22 17:15,R_prCwVYkaYRFK3Nn,,9.0,I like the brand,0.005268983,0.102982275,0.891748726,Positive,Kolkata,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
12-10-22 17:07,12-10-22 17:16,R_11dSWnMZ10r6nMR,,9.0,it is good company very old and legit company,0.006085233,0.06748908,0.926425755,Positive,Chennai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, no kids ",,,,,,,,,,
12-10-22 17:00,12-10-22 17:17,R_2cBeIi8I7YKof4v,8.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
12-10-22 17:08,12-10-22 17:17,R_2WOTEqcCM5dvYRF,9.0,10.0,Good and best quality service provide you ,0.005192854,0.069985017,0.924822092,Positive,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, no kids ",,,positive,,,,,,,
12-10-22 17:09,12-10-22 17:17,R_57ORVz5uYYw7qbD,7.0,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, no kids ",,,,,,,,,,
12-10-22 17:08,12-10-22 17:18,R_2fkDgZiAqUuDJxI,,10.0,Because its very good,0.003889476,0.033789627,0.962320864,Positive,Ahmedabad,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
12-10-22 17:04,12-10-22 17:18,R_1KjRfVufpBNZS5b,10.0,,,0.0,0.528188825,0.0,,Kolkata,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
12-10-22 17:11,12-10-22 17:22,R_6tL4HJJdud8T8lz,4.0,,,0.0,0.528188825,0.0,,Mumbai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
12-10-22 17:09,12-10-22 17:22,R_3HLZpK1NOFEZ8CF,,10.0,"because its very good
",0.009890451,0.07897199,0.911137641,Positive,Kochi,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,30-35 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
12-10-22 17:15,12-10-22 17:24,R_WpaJzda0GJQ4elP,,10.0,trusted brand here in India for long time and gained reputation,0.005677783,0.270575792,0.723746479,Positive,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
12-10-22 16:54,12-10-22 17:29,R_3G88ZMGVftVPzTR,10.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","Below 10 years old,Above 20 years old",,,,,,,,,
12-10-22 17:15,12-10-22 17:29,R_1n9hiJPIKcv56Yq,,,,0.0,0.528188825,0.0,,Bangalore,22-25,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, with kid(s)",Below 10 years old,,,,,,,,,
12-10-22 17:18,12-10-22 17:30,R_ve2No69bJ1Kg1ep,10.0,,,0.0,0.528188825,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
12-10-22 17:23,12-10-22 17:33,R_1HcSmAd7czGDZGI,,,,0.0,0.528188825,0.0,,Chennai,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, no kids ",,,,,,,,,,
12-10-22 17:21,12-10-22 17:33,R_3KMw2CqiEEiO5N0,8.0,,,0.0,0.528188825,0.0,,Kochi,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
12-10-22 17:23,12-10-22 17:33,R_3jTYHoUMT2Jymea,,8.0,I had good experience with this priducts,0.002853513,0.066343755,0.930802703,Positive,Kochi,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,positive
12-10-22 17:24,12-10-22 17:36,R_1OH8JfGdEJTIGfD,,,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,Below 5 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
12-10-22 17:20,12-10-22 17:39,R_CgFahellttjSP8B,,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,30-35 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
12-10-22 17:26,12-10-22 17:39,R_3fKdGaRIRMQAM9P,,9.0,Very good locks,0.009131998,0.097752474,0.893115521,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,,,,,,,,
12-10-22 17:14,12-10-22 17:44,R_263DruTvPCfZujp,,,,0.0,0.528188825,0.0,,Kolkata,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,25-30 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
12-10-22 17:26,12-10-22 17:45,R_2EuzPI1MqAYsmES,,,,0.0,0.528188825,0.0,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,25-30 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
12-10-22 17:38,12-10-22 17:46,R_1dB9Qv1iohtacyN,,,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,Below 5 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
