StartDate,EndDate,ResponseId,B2A_1,B2_1A,B2L_7,A2I_5,A2S_5,D1_15,Wave,gbt__v1__n__shareofwallet_1__Whirlpool,S3,S4,S5,S6a,S6b,gbt__v1__b__total_brand_awareness_3__Nilkamal furniture,gbt__v1__b__total_brand_awareness_3__Local furniture shop,gbt__v1__b__total_brand_awareness_3__Carpenter,gbt__v1__n__shareofwallet_3__Godrej,gbt__v1__n__shareofwallet_3__Ikea,gbt__v1__n__shareofwallet_3__Urban Ladder
06-10-2022 11:19,06-10-2022 11:29,R_1DMQMYrjhQRMt51,,,,,,Nilkamal furniture,1,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",,,,,,
06-10-2022 11:20,06-10-2022 11:29,R_AAmsWNNdEis1mhj,Extremely likely10,Best products quality ,,,,"Godrej,Samsung,LG,Amazon Furniture,Flipkart Furniture",1, ,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",0,0,1,,,
06-10-2022 11:24,06-10-2022 11:29,R_1DYhimGylO9aE19,,,,,,Godrej,1,,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 11:16,06-10-2022 11:30,R_2CqDPPeGAawYoGd,Extremely likely10,Because it's a nice brand,,Bpl,,"Samsung,LG,Whirlpool",1,0.2,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:17,06-10-2022 11:30,R_2wFgp8id1RGz5Zo,Extremely likely10,Very nice and durable products ,,,,"Godrej,Samsung,LG,Whirlpool,Voltas",1,0.2,Mumbai,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine",,,,,,
06-10-2022 10:08,06-10-2022 11:31,R_3Oogo4OcF9Nhox0,Extremely likely10,Because it is genuine brand since a long time ,,,,Godrej,1, ,Ahmedabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 11:14,06-10-2022 11:32,R_QalzHdLAE6MfwKl,,,,,,Amazon Furniture,1,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,1,0,,,
06-10-2022 11:10,06-10-2022 11:34,R_3lMIHEfqbXlqFo4,,,,,,Godrej,1,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 11:25,06-10-2022 11:34,R_1gSkBTDBbQ3lfII,8,It is very good ,,,,"Whirlpool,Voltas,AmazonBasics",1,0.4,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:14,06-10-2022 11:34,R_ukLJlf9LcU48qDD,,,,cooking corner,,"Yale,Ozone,HomeCenter,Nilkamal furniture",1,,Mumbai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:14,06-10-2022 11:34,R_1pDlvQ4WCXbMBOe,8,"Godrej furniture and equipment are very good. They just lack a varied colour combination
",,,,"Samsung,LG,Voltas",1,0.2,Bangalore,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",0,0,1,,,
06-10-2022 11:24,06-10-2022 11:36,R_1kRloU01k2gNl6H,Extremely likely10,I am currently using godrej applyances and satisfied with that. ,,,,"Samsung,Whirlpool,Voltas",1,0.2,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:19,06-10-2022 11:37,R_2rJdT5gsrct2vNE,5,Its overall good ,,,,"Samsung,LG",1, ,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 11:08,06-10-2022 11:38,R_2EiQwRyfrpORqAk,Extremely likely10,It's top brands in market for big home appliances.,,,,"Godrej,Local furniture shop",1, ,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",0,1,0,,,
06-10-2022 11:16,06-10-2022 11:39,R_3ELTYRQxiWf8JDt,,,,,,Ozone,1,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:28,06-10-2022 11:39,R_2xzNFzA5RXfnZed,9,I'm using this brand from a long period and it is good till now,,,,Godrej,1,0.2,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",,,,,,
06-10-2022 11:27,06-10-2022 11:39,R_2X0c1C60NmYSU4h,3,"10 out of 50 because it's was good but not ssen today most in company
",,,,"Samsung,LG,Voltas",1,0.2,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
06-10-2022 11:28,06-10-2022 11:39,R_qUXWioB4nmVtbrz,7,Godrej is now not so popular brand,,,,"Samsung,LG",1, ,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",0,1,1,,,
06-10-2022 11:21,06-10-2022 11:42,R_51gvipheIrSf3J7,,,8,,,Europa,1,,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:29,06-10-2022 11:42,R_Xjt2Ce3YIMyAh57,,,,,,"Godrej,Ozone,Harrison",1,,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:31,06-10-2022 11:42,R_1rwXKBYYdP7Hvkt,8,I liked it very much because it's very useful,,,,"Godrej,Samsung,LG,Ozone",1, ,Bangalore,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 11:29,06-10-2022 11:44,R_1Eh65A5uBwByh6g,,,,,,Nilkamal furniture,1,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",1,0,0,,,
06-10-2022 11:29,06-10-2022 11:44,R_1dK6FEacp7DGyGA,,,,,,"Godrej,Yale,Ozone,Ikea,Urban Ladder,Amazon Furniture,Flipkart Furniture,Nilkamal furniture,Tata,Honeywell",1,,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:36,06-10-2022 11:44,R_3LZp4RwZxos0qRu,,,,,,Samsung,1, ,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",1,1,0,,,
06-10-2022 11:22,06-10-2022 11:45,R_xDtGe48LIeZDcVH,Extremely likely10,100%,,,,Whirlpool,1,,Lucknow,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:21,06-10-2022 11:47,R_2DSQILCRnZvTw6W,,,,,,Godrej,1,,Kolkata,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",0,0,0,,,
06-10-2022 11:12,06-10-2022 11:48,R_3nfqkKddUOWRp07,,,6,,Security safe,"Godrej,Yale,Harrison,Tata,AmazonBasics,Honeywell",1,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:39,06-10-2022 11:49,R_3065cw4qViaYPYa,,,9,,,Godrej,1,,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
06-10-2022 11:33,06-10-2022 11:49,R_3CGW8ntmgorlLbI,9,It is one of the best brand. It provides good electronic products. It provides good branded products and offers various offers and good quality of products. it is one of the most trusted brand. It always have new products.,,,Ozone Safe Locker,"Godrej,Samsung,LG,Yale,Tata,Honeywell",1,0.2,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
06-10-2022 11:41,06-10-2022 11:50,R_8HcpOG039mIzvm9,,,Extremely likely10,,,"Godrej,Samsung,Whirlpool",1,0.4,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
06-10-2022 11:17,06-10-2022 11:50,R_2RODD2CwnyO4Nor,Extremely likely10,BECAUSE GODREJ IS A VERY GOOD COMPANY.,,,,"Godrej,LG,Whirlpool,Amazon Furniture",1,0.2,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
06-10-2022 11:36,06-10-2022 11:51,R_1nZsHrT5w799gQZ,9,My family using it's product for many years ,,,,"Godrej,HomeTown",1,0.2,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
06-10-2022 11:31,06-10-2022 11:51,R_3iXoDzc288DYlcF,Extremely likely10,"Brand is popular, good quality",,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Ikea,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture,Local furniture shop,Carpenter",1,0.2,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",1,1,1,,,
06-10-2022 11:32,06-10-2022 11:53,R_p5w87jOaijIOobD,,,,,,"Pepperfry,Nilkamal furniture",1,,Chennai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
06-10-2022 11:38,06-10-2022 11:55,R_ZaGN90yd12vacxP,,,,,,"Godrej,Yale,Pepperfry,Carpenter,AmazonBasics",1,,Bangalore,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
06-10-2022 11:44,06-10-2022 11:55,R_21AFBFUA180aoT1,,,,Olpi,,"Yale,Ozone,Urban Ladder,Pepperfry,Flipkart Furniture",1,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",,,,,,
06-10-2022 11:41,06-10-2022 11:58,R_1Q0IklxbTNSBsX4,,,,,,"Godrej,Nilkamal furniture,Carpenter",1,,Mumbai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
06-10-2022 11:31,06-10-2022 11:58,R_1CrapjcPlAt7opY,,,Extremely likely10,Article,,"Yale,Dorset",1,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,1,,,
06-10-2022 11:48,06-10-2022 12:00,R_2fe5gSzXslwLiPk,,,,,,None of the above,1, ,Lucknow,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
06-10-2022 11:38,06-10-2022 12:01,R_s6CJPOUKq56LxSx,9,"good quality
",,,,"Godrej,Nilkamal furniture,Local furniture shop,Carpenter",1,0.2,Chennai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",1,1,1,,,
06-10-2022 11:52,06-10-2022 12:03,R_3HXNLDkQFgFzUnK,,,9,,,"Godrej,Harrison,Tata",1,,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 11:46,06-10-2022 12:04,R_2s5AiyzdbPQZveE,,,Extremely likely10,Lg electronics,,"Godrej,Dormakaba,Ozone,Harrison,Ikea,HomeTown,Amazon Furniture,Local furniture shop",1,,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",0,1,1,,,
06-10-2022 11:13,06-10-2022 12:04,R_21vq5IwvIdvmlnW,9,"Trusted brand and durable, I have been using from many years.",,Urban ladder,,"Godrej,Voltas",1, ,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
06-10-2022 11:36,06-10-2022 12:05,R_3G3SqSFg5nZsG25,9,Based on my experience with me the brand ,,,,"Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1, ,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",1,0,0,,,
06-10-2022 11:55,06-10-2022 12:08,R_2uwh58UrWBYpY8w,,,Extremely likely10,,,"Ozone,Dorset,Urban Ladder,Pepperfry,Amazon Furniture,Flipkart Furniture,Local furniture shop",1,,Bangalore,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,1,1,,,
06-10-2022 11:50,06-10-2022 12:09,R_zefRg8RIgALaZ1L,,,,,,"Godrej,Dormakaba,Ozone,Ikea,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1,,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:41,06-10-2022 12:10,R_2WPyGVZxjY1X3jS,,,Extremely likely10,,,"Godrej,Ozone,Harrison,Flipkart Furniture",1,,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 11:58,06-10-2022 12:16,R_2e8NGRZsT6Xugyc,,,,,,"Godrej,HomeCenter,Nilkamal furniture",1,,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 12:02,06-10-2022 12:18,R_tWEmuHTwcdffFx7,5,I trust this brand,,,,Nilkamal furniture,1,0.2,Ahmedabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
06-10-2022 12:05,06-10-2022 12:20,R_3JCXGxhXMqnW6Hf,,,,,,"Godrej,Ozone,Tata",1,,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 11:48,06-10-2022 12:20,R_2rr4HXm5mM6n2wX,1,Poor experience with the product and not happy with customer service ,,,,None of the above,1, ,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 12:12,06-10-2022 12:22,R_1mz4kIgdzvwLSF5,8,I used that company product,,,,Haier,1,0.2,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",,,,,,
06-10-2022 11:21,06-10-2022 12:22,R_1OwuVAztMdV5DUu,,,,,,Samsung,1, ,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 12:16,06-10-2022 12:23,R_3fot7ioU18PGS8C,Extremely likely10,"Trustworthy , innovative brand , reliable , best services after sales purchase , good customer care service",,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Yale,Harrison",1, ,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 12:04,06-10-2022 12:24,R_32SkjYouLvHjUCQ,,,,,,Nilkamal furniture,1,,Kochi,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,0,0,,,
06-10-2022 12:17,06-10-2022 12:27,R_3r25X4VDBxXLvMi,9,Godrej product are not a normal legendary product in a market best service providers for us,,Amazon,,"Godrej,LG,Haier,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Local furniture shop",1, ,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",1,1,0,,,
06-10-2022 11:55,06-10-2022 12:29,R_1IHhVJZWJlAi0Iu,Extremely likely10,"This brand is very good.super quality different from other brands
",,,,"Godrej,Tata",1,0.2,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 11:59,06-10-2022 12:30,R_1gbiOAMgPhamV4K,,,,,,"Ozone,Pepperfry,HomeCenter,Amazon Furniture,Flipkart Furniture",1,,Kolkata,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
06-10-2022 12:22,06-10-2022 12:32,R_ehyuWyxEH0qHMnD,Extremely likely10,Because it's a good product ,,,,"Godrej,Samsung,LG",1,0.2,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
06-10-2022 12:20,06-10-2022 12:34,R_1nMALJIpLgl8Mtp,7,"It, s good brand and excellent working.",,,,"Godrej,Samsung,Whirlpool,Ozone,Tata",1,0.4,Chennai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
06-10-2022 12:19,06-10-2022 12:34,R_Qft1qFPaLoqRuSZ,Extremely likely10,Branded & Quality ,,,,"Godrej,Voltas",1,0.2,Pune,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
06-10-2022 12:08,06-10-2022 12:36,R_2TFPfldsxYLjORu,9,Because its good manufacturing brand for home appliances and quality almost have greatest ,,,,Tata,1,0.2,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
